date,equity
2022-03-03,111899.88937374999
2022-03-04,111899.88937374999
2022-03-07,111899.88937374999
2022-03-08,111899.88937374999
2022-03-09,111899.88937374999
2022-03-10,111899.88937374999
2022-03-11,111899.88937374999
2022-03-14,111899.88937374999
2022-03-15,111899.88937374999
2022-03-16,111899.88937374999
2022-03-17,111899.88937374999
2022-03-18,111899.88937374999
2022-03-21,111899.88937374999
2022-03-22,111899.88937374999
2022-03-23,111899.88937374999
2022-03-24,111899.88937374999
2022-03-25,111899.88937374999
2022-03-28,111899.88937374999
2022-03-29,111899.88937374999
2022-03-30,111899.88937374999
2022-03-31,111899.88937374999
2022-04-01,111899.88937374999
2022-04-04,111899.88937374999
2022-04-05,111899.88937374999
2022-04-06,111899.88937374999
2022-04-07,111899.88937374999
2022-04-08,111899.88937374999
2022-04-11,111899.88937374999
2022-04-12,111899.88937374999
2022-04-13,111899.88937374999
2022-04-14,111899.88937374999
2022-04-18,111899.88937374999
2022-04-19,111899.88937374999
2022-04-20,111899.88937374999
2022-04-21,111899.88937374999
2022-04-22,111899.88937374999
2022-04-25,111899.88937374999
2022-04-26,111899.88937374999
2022-04-27,111899.88937374999
2022-04-28,111899.88937374999
2022-04-29,111899.88937374999
2022-05-02,111899.88937374999
2022-05-03,111899.88937374999
2022-05-04,111899.88937374999
2022-05-05,111899.88937374999
2022-05-06,111899.88937374999
2022-05-09,111899.88937374999
2022-05-10,111899.88937374999
2022-05-11,111899.88937374999
2022-05-12,111899.88937374999
2022-05-13,111899.88937374999
2022-05-16,111787.98948437624
2022-05-17,112077.70445111384
2022-05-18,111935.93208374843
2022-05-19,113495.47327280707
2022-05-20,113532.46456615499
2022-05-23,113902.31730224888
2022-05-24,114968.72150984898
2022-05-25,113803.68388621863
2022-05-26,113877.65894824131
2022-05-27,114118.06473163697
2022-05-31,113587.93645683053
2022-06-01,113624.92775017847
2022-06-02,115055.02198653888
2022-06-03,113754.37470287668
2022-06-06,113372.18902744244
2022-06-07,113883.82165557491
2022-06-08,114155.04850031172
2022-06-09,113963.95942493119
2022-06-10,115363.23259995044
2022-06-13,112681.80026326979
2022-06-14,111541.42099364699
2022-06-15,111898.94831507368
2022-06-16,113659.0899620526
2022-06-17,113659.0899620526
2022-06-21,113659.0899620526
2022-06-22,113659.0899620526
2022-06-23,113659.0899620526
2022-06-24,113659.0899620526
2022-06-27,113659.0899620526
2022-06-28,113659.0899620526
2022-06-29,113659.0899620526
2022-06-30,113659.0899620526
2022-07-01,113659.0899620526
2022-07-05,113659.0899620526
2022-07-06,113659.0899620526
2022-07-07,113659.0899620526
2022-07-08,113659.0899620526
2022-07-11,113659.0899620526
2022-07-12,113659.0899620526
2022-07-13,113659.0899620526
2022-07-14,113659.0899620526
2022-07-15,113659.0899620526
2022-07-18,113659.0899620526
2022-07-19,113659.0899620526
2022-07-20,113659.0899620526
2022-07-21,113659.0899620526
2022-07-22,113659.0899620526
2022-07-25,113659.0899620526
2022-07-26,113659.0899620526
2022-07-27,113659.0899620526
2022-07-28,113659.0899620526
2022-07-29,113659.0899620526
2022-08-01,113659.0899620526
2022-08-02,113659.0899620526
2022-08-03,113659.0899620526
2022-08-04,113659.0899620526
2022-08-05,113659.0899620526
2022-08-08,113659.0899620526
2022-08-09,113659.0899620526
2022-08-10,113659.0899620526
2022-08-11,113659.0899620526
2022-08-12,113659.0899620526
2022-08-15,113659.0899620526
2022-08-16,113659.0899620526
2022-08-17,113659.0899620526
2022-08-18,113659.0899620526
2022-08-19,113659.0899620526
2022-08-22,113659.0899620526
2022-08-23,113659.0899620526
2022-08-24,113659.0899620526
2022-08-25,113659.0899620526
2022-08-26,113659.0899620526
2022-08-29,113659.0899620526
2022-08-30,113659.0899620526
2022-08-31,113659.0899620526
2022-09-01,113659.0899620526
2022-09-02,113659.0899620526
2022-09-06,113659.0899620526
2022-09-07,113659.0899620526
2022-09-08,113659.0899620526
2022-09-09,113659.0899620526
2022-09-12,113659.0899620526
2022-09-13,113659.0899620526
2022-09-14,113659.0899620526
2022-09-15,113659.0899620526
2022-09-16,113659.0899620526
2022-09-19,113659.0899620526
2022-09-20,113659.0899620526
2022-09-21,113659.0899620526
2022-09-22,113659.0899620526
2022-09-23,113659.0899620526
2022-09-26,113659.0899620526
2022-09-27,113659.0899620526
2022-09-28,113659.0899620526
2022-09-29,113659.0899620526
2022-09-30,113659.0899620526
2022-10-03,113659.0899620526
2022-10-04,113659.0899620526
2022-10-05,113659.0899620526
2022-10-06,113659.0899620526
2022-10-07,113659.0899620526
2022-10-10,113659.0899620526
2022-10-11,113659.0899620526
2022-10-12,113659.0899620526
2022-10-13,113659.0899620526
2022-10-14,113659.0899620526
2022-10-17,113659.0899620526
2022-10-18,113659.0899620526
2022-10-19,113659.0899620526
2022-10-20,113659.0899620526
2022-10-21,113659.0899620526
2022-10-24,113659.0899620526
2022-10-25,113659.0899620526
2022-10-26,113659.0899620526
2022-10-27,113659.0899620526
2022-10-28,113659.0899620526
2022-10-31,113659.0899620526
2022-11-01,113659.0899620526
2022-11-02,113659.0899620526
2022-11-03,113659.0899620526
2022-11-04,113659.0899620526
2022-11-07,113659.0899620526
2022-11-08,113659.0899620526
2022-11-09,113659.0899620526
2022-11-10,113659.0899620526
2022-11-11,113659.0899620526
2022-11-14,113659.0899620526
2022-11-15,113659.0899620526
2022-11-16,113659.0899620526
2022-11-17,113659.0899620526
2022-11-18,113659.0899620526
2022-11-21,113659.0899620526
