date,equity
2023-08-07,87662.93852213303
2023-08-08,87662.93852213303
2023-08-09,87662.93852213303
2023-08-10,87662.93852213303
2023-08-11,87662.93852213303
2023-08-14,87662.93852213303
2023-08-15,87662.93852213303
2023-08-16,87662.93852213303
2023-08-17,87662.93852213303
2023-08-18,87662.93852213303
2023-08-21,87662.93852213303
2023-08-22,87662.93852213303
2023-08-23,87662.93852213303
2023-08-24,87662.93852213303
2023-08-25,87662.93852213303
2023-08-28,87662.93852213303
2023-08-29,87662.93852213303
2023-08-30,87662.93852213303
2023-08-31,87662.93852213303
2023-09-01,87662.93852213303
2023-09-05,87662.93852213303
2023-09-06,87662.93852213303
2023-09-07,87662.93852213303
2023-09-08,87662.93852213303
2023-09-11,87662.93852213303
